2022-01-05,10.08,10.1,10.11,10.08,15802696
2022-01-06,10.09,10.1,10.105,10.08,903888
2022-01-07,10.1,10.09,10.1,10.0705,146884
2022-01-10,10.1,10.13,10.13,10.09,312069
2022-01-11,10.11,10.11,10.12,10.105,371073
2022-01-12,10.1097,10.11,10.11,10.08,72719
2022-01-13,10.09,10.1,10.1,10.09,27326
2022-01-14,10.1,10.1,10.1,10.095,50223
2022-01-18,10.08,10.09,10.09,10.07,5589
2022-01-19,10.09,10.07,10.09,10.07,33644
2022-01-20,10.07,10.07,10.07,10.06,32063
2022-01-21,10.08,10.05,10.08,10.05,38116
2022-01-24,10.06,10.05,10.06,10.03,193752
2022-01-25,10.065,10.05,10.065,10.03,17312
2022-01-26,10.05,10.08,10.09,10.04,39099
2022-01-27,10.03,10.04,10.04,10.0,16760
2022-01-28,10.04,10.02,10.04,10.02,60748
2022-01-31,10.04,10.03,10.09,10.03,100200
2022-02-01,10.09,10.05,10.09,10.05,157602
2022-02-03,10.02,10.02,10.02,10.02,350
2022-02-04,10.08,10.08,10.08,10.08,353
2022-02-07,10.1,10.1,10.1,10.1,3485
2022-02-08,10.06,10.06,10.06,10.06,6080
2022-02-09,10.04,10.08,10.08,10.03,12100
2022-02-11,10.05,10.05,10.05,10.03,172610
2022-02-17,10.05,10.06,10.06,10.0453,119436
2022-02-18,10.02,10.05,10.05,10.02,30532
2022-02-22,10.06,10.06,10.06,10.0202,5105
2022-02-28,10.06,10.06,10.06,10.02,122567
2022-03-01,10.03,10.05,10.1,10.03,600
2022-03-09,10.07,10.1,10.1,10.07,901
2022-03-16,10.1,10.1,10.1,10.1,333
2022-04-04,10.02,10.02,10.02,10.02,573
2022-04-07,10.06,10.06,10.06,10.06,100
2022-04-11,10.05,10.09,10.09,10.05,466
2022-04-12,10.09,10.1,10.1,10.09,340
2022-04-13,10.11,10.13,10.13,10.11,761
2022-04-19,10.1,10.1,10.1,10.1,216
2022-04-21,10.13,10.13,10.13,10.13,809
2022-04-25,10.13,10.14,10.15,10.13,15024
2022-04-27,10.16,10.15,10.16,10.15,1027
2022-04-29,10.19,10.19,10.19,10.19,492
2022-05-04,10.11,10.11,10.11,10.11,160
2022-05-05,10.11,10.11,10.11,10.11,13900
2022-05-06,10.11,10.11,10.11,10.11,300
2022-05-16,10.05,10.05,10.05,10.05,24148
2022-05-19,10.1,10.1,10.1,10.1,5000
2022-05-24,10.04,10.02,10.04,10.02,1960
2022-05-25,10.07,10.06,10.07,10.06,29288
2022-05-26,10.06,10.06,10.06,10.06,364
2022-05-27,10.05,10.05,10.05,10.05,1110
2022-06-01,10.06,10.06,10.07,10.06,45533
2022-06-08,10.06,10.06,10.06,10.03,11268
2022-06-15,10.08,10.08,10.08,10.08,1000
2022-06-30,10.04,10.05,10.05,10.02,19724
2022-07-01,10.04,10.06,10.06,10.04,4700
2022-07-07,10.04,10.04,10.04,10.04,221
2022-07-08,10.07,10.07,10.08,10.07,462
2022-07-12,10.08,10.08,10.08,10.08,400
2022-07-13,10.06,10.05,10.06,10.05,300
2022-07-18,10.0536,10.08,10.08,10.05,17647
2022-07-19,10.08,10.08,10.08,10.08,627
2022-07-20,10.08,10.08,10.08,10.08,3200
2022-07-22,10.08,10.08,10.08,10.07,22649
2022-07-25,10.09,10.08,10.09,10.08,37256
2022-08-09,10.19,10.19,10.19,10.19,100
2022-08-11,10.07,10.07,10.07,10.07,900
2022-09-08,10.14,10.14,10.14,10.14,1020
2022-09-12,10.15,10.15,10.15,10.15,238
2022-09-13,10.2,10.2,10.2,10.2,100
2022-09-15,10.14,10.11,10.14,10.11,1490
2022-09-26,10.12,10.14,10.15,10.12,1025
2022-10-04,10.11,10.11,10.11,10.11,507
2022-10-06,10.14,10.1208,10.14,10.11,1000
2022-10-10,10.15,10.15,10.15,10.15,300
2022-10-13,10.16,10.16,10.16,10.16,800
2022-10-14,10.18,10.18,10.18,10.18,10600
2022-10-24,10.19,10.19,10.19,10.19,4408
2022-10-27,10.18,10.17,10.18,10.17,928
2022-11-02,10.24,10.25,10.25,10.24,200
2022-11-03,10.25,10.25,10.25,10.25,10100
2022-11-04,10.25,10.25,10.25,10.25,5100
2022-11-07,10.26,10.26,10.26,10.26,500
2022-11-09,10.26,10.25,10.26,10.23,8602
2022-11-10,10.25,10.25,10.25,10.25,323
2022-11-14,10.25,10.3,10.3,10.25,2244
2022-11-18,10.29,10.29,10.29,10.29,200
2022-11-21,10.29,10.29,10.29,10.29,600
2022-11-22,10.29,10.3,10.3,10.24,3575
2023-01-06,10.36,10.33,10.36,10.33,1483
2023-01-30,10.43,10.43,10.43,10.43,150000
2023-01-31,10.45,10.47,10.47,10.45,1000
2023-02-14,10.48,10.48,10.48,10.48,200
2023-02-22,10.54,10.55,10.55,10.54,600
